EQID,Mw,SoF,Dip,RJB,VS30,PGV_geo
553,4.6,R,52.0,168.9036328,894.0,0.007127539
145,5.0,N,41.0,69.27388944,248.0,0.244483398
439,5.3,N,34.0,57.53146656,344.0,0.146845972
546,4.8,S,87.0,188.0860482,363.0,0.05544818
8843,5.0,N,52.0,57.0,145.0,0.364638822
543,4.8,N,41.0,119.742727,732.0,0.013897151
8843,5.0,N,52.0,74.0,340.0,0.092577459
504,4.9,S,60.0,98.6982433,304.0,0.237061798
223,4.5,S,54.0,31.68941855,215.0,0.139727767
8442,5.2,N,42.0,74.0,532.0,0.149710125
326,5.3,N,45.0,144.9434235,340.0,0.089990708
636,5.1,S,85.0,79.27589024,329.0,0.247015194
8729,4.7,S,77.0,169.0,450.0,0.027049298
172,4.6,S,72.0,19.99123956,439.0,0.182371683
153,4.9,S,66.0,115.6111242,304.0,0.235740358
380,4.9,N,36.0,64.09595792,836.0,0.090262457
509,4.5,N,52.0,30.13065641,477.0,0.038961793
361,4.7,N,36.0,115.2871648,223.0,0.034497696
8939,4.6,S,75.0,127.0,501.0,0.021905189
9235,4.5,N,35.0,111.0,338.0,0.030074877
351,5.0,N,29.0,178.690263,771.0,0.014649843
8464,4.5,S,87.0,152.0,328.0,0.038837623
8815,4.5,N,70.0,94.0,432.0,0.033854763
659,5.2,N,33.0,49.05333011,558.0,0.405311384
9000,5.3,R,28.0,7.9,523.0,5.480605259
260,4.5,N,42.0,127.2341633,488.0,0.014920733
717,4.7,N,55.0,145.2956271,732.0,0.004642678
186,4.5,S,90.0,33.19907438,403.0,0.058349402
601,5.0,N,30.0,39.82617158,300.0,0.307973773
358,5.2,N,43.0,93.92099126,328.0,0.251267526
110,4.9,S,69.0,125.8815251,701.0,0.022319761
531,4.6,N,39.0,57.24636557,1323.0,0.101111294
352,5.0,N,51.0,47.94800155,836.0,0.550735305
477,4.8,S,53.0,88.62393112,424.0,0.105782419
536,4.7,S,89.0,55.28044604,145.0,0.370450514
199,4.6,N,60.0,124.5390236,484.0,0.049194457
182,5.3,S,85.0,121.1334118,538.0,0.069884406
172,4.6,S,72.0,162.838954,721.0,0.052454743
9130,4.5,N,70.0,172.0,501.0,0.009222051
352,5.0,N,51.0,58.60482418,328.0,0.278997786
326,5.3,N,45.0,103.9142046,324.0,0.249141014
410,4.7,N,29.0,91.12775266,307.0,0.051561753
358,5.2,N,43.0,171.3173156,304.0,0.103407119
153,4.9,S,66.0,189.4753784,361.0,0.060224601
643,4.7,S,80.0,97.22510339,424.0,0.323779869
8902,4.8,N,64.0,141.0,300.0,0.053529326
162,4.8,R,37.0,81.88892057,348.0,0.081834968
726,4.8,S,72.0,56.72537007,391.0,0.300956774
410,4.7,N,29.0,30.71554515,948.0,0.185801013
8939,4.6,S,75.0,194.0,543.0,0.072336494
192,4.9,S,82.0,35.10385824,315.0,0.541953134
710,4.9,N,28.0,72.40825527,459.0,0.313611334
377,4.6,S,64.0,98.15699668,270.0,0.091259835
327,4.6,N,43.0,175.5869894,555.0,0.143677684
601,5.0,N,30.0,197.3467078,630.0,0.034658403
9227,5.1,N,45.0,131.0,501.0,0.034828979
568,4.6,S,53.0,149.9839795,403.0,0.019491377
70,5.0,N,44.0,59.84761297,695.0,0.140057958
617,4.9,N,53.0,37.82895334,229.0,0.275366902
636,5.1,S,85.0,153.8682093,314.0,0.045095115
628,5.0,S,46.0,159.6811776,955.0,0.020057279
8851,4.7,N,48.0,124.0,732.0,0.023230618
644,4.8,S,82.0,113.6335088,397.0,0.02675206
352,5.0,N,51.0,89.15504253,371.0,0.094729276
543,4.8,N,41.0,109.3788803,459.0,0.0365276
643,4.7,S,80.0,65.85248674,567.0,0.064743341
653,4.7,S,89.0,22.89902506,356.0,0.613420077
522,4.7,N,36.0,91.15097989,599.0,0.020939649
163,4.8,S,79.0,56.55387734,330.0,0.055353286
379,5.2,S,79.0,184.5462554,293.0,0.158261958
307,4.9,N,44.0,118.81707,393.0,0.053320593
247,4.8,N,44.0,115.8100365,445.0,0.007711376
263,4.5,S,32.0,97.68016531,295.0,0.018134172
329,4.5,N,45.0,62.94903425,539.0,0.037902405
9227,5.1,N,45.0,103.0,350.0,0.171739371
192,4.9,S,82.0,122.2259148,444.0,0.045802871
9224,4.7,N,59.0,87.0,485.0,0.030283732
9123,5.2,N,34.0,74.0,390.0,0.13854731
127,4.7,S,49.0,106.2605418,193.0,0.05561421
739,4.5,S,82.0,161.7368368,255.0,0.035424526
9002,5.3,N,32.0,112.0,583.0,0.241396137
9227,5.1,N,45.0,127.0,555.0,0.089888769
327,4.6,N,43.0,186.0068193,321.0,0.029624963
524,5.2,S,86.0,141.3231467,955.0,0.019560065
710,4.9,N,28.0,59.45247429,745.0,0.280110885
9221,4.5,S,83.0,141.0,579.0,0.007400952
455,4.8,N,52.0,61.20380221,607.0,0.086755432
56,5.0,S,57.0,90.95504203,321.0,0.212463847
477,4.8,S,53.0,81.46395299,439.0,0.080332582
565,4.7,S,70.0,61.05518868,514.0,0.068203759
636,5.1,S,85.0,141.7671149,469.0,0.044391259
8677,4.8,S,70.0,128.0,519.0,0.092084327
361,4.7,N,36.0,40.72340157,340.0,0.121366157
741,4.6,S,90.0,42.66538096,1380.0,0.039218843
80,5.4,S,81.0,56.08004945,663.0,0.190313765
234,5.1,N,45.0,109.8545728,229.0,0.221843883
122,4.8,N,38.0,48.64418748,390.0,0.114243478
8691,5.1,N,49.0,175.0,608.0,0.074742973
416,5.3,N,38.0,80.2405161,1080.0,0.08052991
293,5.0,R,49.0,169.9772674,215.0,0.089126346
365,4.9,N,41.0,66.95333544,695.0,0.063837738
17,5.2,S,67.0,135.0857395,459.0,0.332647696
105,5.1,N,49.0,189.8257397,300.0,0.019581747
145,5.0,N,41.0,126.6045381,307.0,0.05862783
56,5.0,S,57.0,135.5383111,662.0,0.116948123
612,4.7,S,69.0,137.042674,369.0,0.030391962
509,4.5,N,52.0,92.7544934,236.0,0.016389302
576,4.5,S,89.0,116.1366227,445.0,0.093139801
601,5.0,N,30.0,133.150006,343.0,0.117448789
9130,4.5,N,70.0,164.0,528.0,0.03396912
457,5.0,S,77.0,139.227194,280.0,0.375880564
105,5.1,N,49.0,24.34038524,343.0,1.971321729
9224,4.7,N,59.0,93.0,271.0,0.06697937
360,4.6,N,47.0,106.8939363,259.0,0.078298583
558,4.7,S,62.0,178.9722828,199.0,0.121464129
477,4.8,S,53.0,25.45303253,426.0,0.877163949
565,4.7,S,70.0,60.79768465,555.0,0.032152445
8766,5.3,S,61.0,190.0,305.0,0.168768256
319,4.6,N,50.0,179.0201594,321.0,0.021180808
329,4.5,N,45.0,115.264477,758.0,0.070387953
739,4.5,S,82.0,66.96808274,510.0,0.055629692
9230,4.8,S,84.0,146.0,521.0,0.02336513
8449,4.5,N,52.0,171.0,284.0,0.020123968
9122,4.9,S,78.0,108.0,501.0,0.032996494
8801,5.0,R,35.0,110.0,408.0,0.039101433
9236,4.7,S,57.0,5.1,329.0,2.184929284
8729,4.7,S,77.0,134.0,375.0,0.037075113
293,5.0,R,49.0,169.1957,190.0,0.136527504
199,4.6,N,60.0,129.0205266,440.0,0.157495085
286,4.5,S,86.0,88.93786885,328.0,0.092481359
604,4.7,S,82.0,177.8476505,483.0,0.011748898
604,4.7,S,82.0,86.71423494,459.0,0.02708875
558,4.7,S,62.0,125.7407799,205.0,0.24823763
659,5.2,N,33.0,13.8568949,292.0,6.760999278
311,5.2,N,42.0,180.7802117,328.0,0.090301127
9201,4.6,N,53.0,155.0,344.0,0.045222341
9161,4.8,R,72.0,134.0,439.0,0.023610795
520,5.0,N,52.0,95.17204126,248.0,0.110374859
646,4.7,S,77.0,91.66292283,660.0,0.016734723
162,4.8,R,37.0,77.08751286,273.0,0.082767548
9209,4.8,N,60.0,85.0,347.0,0.071542394
543,4.8,N,41.0,107.7202696,270.0,0.063375662
388,4.6,N,55.0,166.1272445,745.0,0.00641099
236,4.6,N,55.0,114.3081158,229.0,0.025199891
286,4.5,S,86.0,137.8061903,304.0,0.08629456
399,4.6,N,42.0,59.14949486,630.0,0.074934206
612,4.7,S,69.0,173.8848902,429.0,0.040475001
129,5.0,S,48.0,122.8309798,376.0,0.11791109
439,5.3,N,34.0,195.5032429,745.0,0.04091779
627,5.0,S,67.0,86.50691619,131.0,0.17015657
582,4.6,S,70.0,131.325173,315.0,0.081430605
352,5.0,N,51.0,102.3411559,301.0,0.086313564
247,4.8,N,44.0,54.74244969,337.0,0.068585528
9116,4.5,S,72.0,113.0,875.0,0.02162052
360,4.6,N,47.0,58.97816148,270.0,0.106621191
542,4.7,N,27.0,139.3880307,361.0,0.037787766
309,5.4,N,44.0,148.2046329,771.0,0.066984306
562,4.8,S,89.0,145.8883379,543.0,0.071347784
626,4.5,S,70.0,47.79014586,430.0,0.349359469
112,5.3,R,51.0,172.6299373,232.0,0.143136129
440,4.6,S,66.0,29.88462017,361.0,0.418999099
480,4.6,S,57.0,71.57015328,428.0,0.121180356
477,4.8,S,53.0,114.3035129,543.0,0.060945488
327,4.6,N,43.0,133.42463,430.0,0.031063587
105,5.1,N,49.0,187.0072459,181.0,0.182476419
265,4.8,S,83.0,131.1060519,885.0,0.039773822
260,4.5,N,42.0,95.58948881,277.0,0.041661513
70,5.0,N,44.0,84.1439418,340.0,0.239171542
536,4.7,S,89.0,98.67594222,229.0,0.178664481
9123,5.2,N,34.0,192.0,660.0,0.036972455
234,5.1,N,45.0,155.2293584,307.0,0.114181115
247,4.8,N,44.0,41.95441506,359.0,0.172667866
223,4.5,S,54.0,17.49971105,381.0,0.192264871
438,5.0,N,38.0,122.4644045,894.0,0.042344479
457,5.0,S,77.0,154.3394488,382.0,0.146876042
8691,5.1,N,49.0,115.0,328.0,0.238895333
118,5.3,N,60.0,182.1816976,279.0,0.138415299
688,4.7,N,53.0,60.13693435,695.0,0.081800871
368,4.9,N,55.0,50.50278431,361.0,0.021863168
501,4.7,S,69.0,146.0807831,466.0,0.027421586
234,5.1,N,45.0,62.2391286,532.0,0.253599392
636,5.1,S,85.0,96.9911993,815.0,0.031029942
8674,5.2,N,39.0,171.0,226.0,0.154642759
311,5.2,N,42.0,179.8305003,321.0,0.096623745
365,4.9,N,41.0,136.7493903,343.0,0.07378984
8721,4.9,S,66.0,187.0,731.0,0.034356821
658,5.3,N,48.0,52.32976432,363.0,0.355863664
504,4.9,S,60.0,46.89792883,444.0,0.756659542
9011,4.8,R,39.0,103.0,907.0,0.022935043
418,5.0,N,34.0,86.43332272,271.0,0.125819131
304,4.5,N,45.0,180.6064431,321.0,0.031366789
418,5.0,N,34.0,143.2307123,345.0,0.049032301
568,4.6,S,53.0,104.2239763,328.0,0.061861106
418,5.0,N,34.0,45.8102237,278.0,0.066817672
8851,4.7,N,48.0,78.0,415.0,0.097183857
610,4.5,S,85.0,132.4994892,654.0,0.017391685
130,4.8,S,79.0,5.166091916,484.0,0.340863672
286,4.5,S,86.0,129.8158827,307.0,0.029454261
234,5.1,N,45.0,87.64583803,1141.0,0.185422393
9239,4.5,R,80.0,62.0,280.0,0.078765159
438,5.0,N,38.0,195.7574402,270.0,0.062413597
623,5.2,S,67.0,38.48661348,558.0,1.086464482
182,5.3,S,85.0,70.96646362,225.0,0.118133192
627,5.0,S,67.0,147.1766642,304.0,0.196598567
626,4.5,S,70.0,62.51556678,608.0,0.057531915
8643,4.5,N,44.0,96.0,630.0,0.018427451
9235,4.5,N,35.0,169.0,660.0,0.033722014
223,4.5,S,54.0,91.46402283,338.0,0.013172964
9224,4.7,N,59.0,188.0,390.0,0.009837378
351,5.0,N,29.0,95.32539554,390.0,0.25747733
627,5.0,S,67.0,81.71206495,836.0,0.070870796
612,4.7,S,69.0,183.1541329,238.0,0.03988224
717,4.7,N,55.0,70.60751038,131.0,0.113714479
520,5.0,N,52.0,116.8851591,354.0,0.282412777
623,5.2,S,67.0,163.4388502,249.0,0.242812755
8449,4.5,N,52.0,145.0,583.0,0.036925997
9074,4.8,N,56.0,85.0,501.0,0.103062357
391,4.7,N,57.0,175.6845838,344.0,0.047300563
8886,5.0,N,46.0,160.0,678.0,0.101672263
44,5.2,N,42.0,123.0920893,269.0,0.504301392
354,5.0,R,38.0,44.36766153,320.0,1.009400115
416,5.3,N,38.0,163.9427171,771.0,0.042061714
326,5.3,N,45.0,73.33819925,483.0,0.314111869
8496,4.5,N,60.0,151.0,372.0,0.009849654
397,4.7,N,48.0,156.4938311,271.0,0.017825133
9161,4.8,R,72.0,141.0,392.0,0.074781077
725,4.6,S,81.0,60.17629976,284.0,0.027953772
380,4.9,N,36.0,64.21658184,608.0,0.056640502
8852,5.4,N,40.0,47.0,630.0,0.752066807
8600,4.8,N,53.0,52.0,732.0,0.012759813
526,4.5,S,60.0,166.4688969,440.0,0.022847094
688,4.7,N,53.0,83.73372336,694.0,0.019616396
715,4.9,N,55.0,60.55220412,771.0,0.041163949
163,4.8,S,79.0,158.3693527,223.0,0.058216628
8878,4.6,N,53.0,29.0,236.0,0.224272235
659,5.2,N,33.0,193.8573001,249.0,0.465598335
286,4.5,S,86.0,46.16245995,629.0,0.351735487
8852,5.4,N,40.0,143.0,229.0,0.17591648
536,4.7,S,89.0,57.56615033,270.0,0.390138105
389,4.5,N,55.0,14.02416532,747.0,0.092923731
134,4.6,S,67.0,34.40689481,346.0,0.173588855
617,4.9,N,53.0,128.9369483,301.0,0.05113078
627,5.0,S,67.0,46.800326,430.0,0.599891257
724,4.5,N,40.0,55.47130984,414.0,0.287481236
9241,4.5,S,69.0,85.0,519.0,0.032597921
529,4.5,S,81.0,112.8571127,836.0,0.015669735
421,4.8,N,42.0,57.3513275,234.0,0.35609404
326,5.3,N,45.0,146.0960445,460.0,0.133075489
8442,5.2,N,42.0,92.0,403.0,0.395978811
480,4.6,S,57.0,34.15391665,543.0,0.118435599
480,4.6,S,57.0,62.90485303,654.0,0.022815262
225,4.8,N,38.0,191.8328512,445.0,0.007542003
9209,4.8,N,60.0,146.0,494.0,0.021965279
389,4.5,N,55.0,99.507164,372.0,0.006022172
8441,4.8,N,52.0,54.0,207.0,0.108653505
8939,4.6,S,75.0,103.0,382.0,0.249039419
365,4.9,N,41.0,184.5113506,314.0,0.032085226
299,4.6,N,84.0,31.39367178,363.0,0.22886357
536,4.7,S,89.0,91.74330098,286.0,0.13663513
659,5.2,N,33.0,180.1606051,555.0,0.081584024
94,4.5,N,37.0,49.73427524,315.0,0.12431704
358,5.2,N,43.0,147.5426617,356.0,0.101106532
327,4.6,N,43.0,144.5127064,836.0,0.021916104
591,4.5,S,81.0,67.61371994,815.0,0.031925618
307,4.9,N,44.0,179.673883,1080.0,0.022536506
162,4.8,R,37.0,161.5300555,286.0,0.097818055
62,4.7,N,46.0,89.09915424,561.0,0.051642203
647,4.6,N,35.0,47.88675936,219.0,0.289277592
391,4.7,N,57.0,174.8425812,875.0,0.019834947
307,4.9,N,44.0,183.5563534,367.0,0.02289983
643,4.7,S,80.0,175.9195259,555.0,0.047529402
8464,4.5,S,87.0,82.0,348.0,0.086991632
360,4.6,N,47.0,117.5800917,561.0,0.037611607
639,4.7,N,50.0,174.3497434,521.0,0.011994872
255,4.8,S,81.0,182.0417958,328.0,0.037394338
579,4.5,S,81.0,159.8703066,731.0,0.004119564
347,5.0,N,34.0,148.7119425,462.0,0.046563531
9154,5.0,S,81.0,136.0,574.0,0.061363885
615,4.5,S,72.0,91.87612498,907.0,0.009115656
520,5.0,N,52.0,81.95448391,372.0,0.166789631
9154,5.0,S,81.0,163.0,637.0,0.013257066
351,5.0,N,29.0,153.1973551,448.0,0.109174302
695,4.7,N,41.0,37.09912937,1141.0,0.240298767
293,5.0,R,49.0,191.8581621,323.0,0.018596877
416,5.3,N,38.0,151.6344592,1141.0,0.078754347
558,4.7,S,62.0,84.37879048,229.0,0.199131179
70,5.0,N,44.0,94.19768384,301.0,0.095178739
480,4.6,S,57.0,24.04888232,469.0,0.294931903
329,4.5,N,45.0,88.282113,470.0,0.051870677
9116,4.5,S,72.0,105.0,376.0,0.049942345
610,4.5,S,85.0,125.1051686,579.0,0.015361992
68,4.5,S,83.0,153.4983938,1000.0,0.032854145
127,4.7,S,49.0,89.36857129,745.0,0.007421124
9011,4.8,R,39.0,183.0,305.0,0.101886724
8878,4.6,N,53.0,20.0,372.0,0.468732257
438,5.0,N,38.0,95.51216271,269.0,0.32265657
601,5.0,N,30.0,95.15523768,145.0,1.259189695
627,5.0,S,67.0,164.2383258,683.0,0.09336829
438,5.0,N,38.0,102.7931977,367.0,0.040027153
380,4.9,N,36.0,65.83645514,196.0,0.189191509
361,4.7,N,36.0,69.65647092,131.0,0.197579692
319,4.6,N,50.0,139.744312,145.0,0.042515861
8852,5.4,N,40.0,125.0,732.0,0.059189533
601,5.0,N,30.0,96.73982394,695.0,0.210727586
360,4.6,N,47.0,63.0783425,196.0,0.115513201
8682,5.2,R,61.0,80.0,373.0,0.198335589
473,4.8,N,61.0,54.28990899,337.0,0.076441637
8449,4.5,N,52.0,125.0,366.0,0.0377425
304,4.5,N,45.0,104.3734339,324.0,0.093836149
9209,4.8,N,60.0,48.0,583.0,0.115093862
68,4.5,S,83.0,117.6225082,300.0,0.063307349
9201,4.6,N,53.0,102.0,583.0,0.08296065
418,5.0,N,34.0,91.15256979,371.0,0.077761858
8852,5.4,N,40.0,149.0,278.0,0.050850642
739,4.5,S,82.0,120.9286484,393.0,0.047164719
715,4.9,N,55.0,92.46383675,328.0,0.088347311
421,4.8,N,42.0,155.4197261,358.0,0.043231223
8517,4.8,N,43.0,105.0,630.0,0.021669457
529,4.5,S,81.0,98.93260895,361.0,0.032161646
8729,4.7,S,77.0,103.0,416.0,0.055013492
725,4.6,S,81.0,77.42923413,372.0,0.015224556
710,4.9,N,28.0,71.78345236,836.0,0.154269919
55,4.8,S,76.0,164.3330356,901.0,0.093716846
388,4.6,N,55.0,179.8159558,459.0,0.006548123
627,5.0,S,67.0,133.7386097,369.0,0.044773936
54,5.0,S,63.0,40.05984083,485.0,0.241645707
691,4.7,N,55.0,74.08911339,415.0,0.04078039
421,4.8,N,42.0,157.4711817,341.0,0.028695178
678,4.5,S,82.0,144.9404794,567.0,0.00716808
327,4.6,N,43.0,106.5896016,361.0,0.049220255
9154,5.0,S,81.0,132.0,715.0,0.043805191
457,5.0,S,77.0,143.0683745,715.0,0.133028747
9239,4.5,R,80.0,181.0,539.0,0.006510286
8517,4.8,N,43.0,56.0,732.0,0.040768984
9021,4.5,R,27.0,190.0,246.0,0.070023073
604,4.7,S,82.0,189.3914461,630.0,0.005666992
8501,5.3,S,86.0,197.0,344.0,0.072258938
192,4.9,S,82.0,138.4077959,555.0,0.077946416
231,4.5,N,37.0,185.1126751,361.0,0.015179227
120,4.7,S,76.0,83.80414423,223.0,0.105633475
61,4.7,S,48.0,29.95521123,570.0,0.280273909
524,5.2,S,86.0,100.5880798,391.0,0.496922205
8510,5.0,N,44.0,135.0,986.0,0.020896695
9238,4.6,S,76.0,170.0,567.0,0.007681511
94,4.5,N,37.0,47.72911861,579.0,0.106987537
725,4.6,S,81.0,46.57585786,955.0,0.019367719
715,4.9,N,55.0,74.91132963,694.0,0.035100184
84,4.9,S,60.0,99.97299794,265.0,0.19661452
358,5.2,N,43.0,194.4055496,429.0,0.061113315
604,4.7,S,82.0,44.1362153,430.0,0.193721793
8851,4.7,N,48.0,135.0,1010.0,0.024354205
330,4.7,N,52.0,114.2893759,286.0,0.201194893
536,4.7,S,89.0,66.59192823,205.0,0.317138395
391,4.7,N,57.0,183.2907659,356.0,0.055780901
9140,4.9,N,39.0,83.0,439.0,0.081856446
419,4.5,N,44.0,53.82370953,278.0,0.033303212
457,5.0,S,77.0,143.6092605,545.0,0.165219618
592,5.1,S,80.0,191.7366504,804.0,0.014737484
601,5.0,N,30.0,91.05306804,249.0,0.287833075
8766,5.3,S,61.0,62.0,815.0,0.157783571
368,4.9,N,55.0,124.1705407,430.0,0.027260807
9239,4.5,R,80.0,181.0,424.0,0.013403054
223,4.5,S,54.0,83.52940896,301.0,0.079825491
56,5.0,S,57.0,101.0107066,402.0,0.202771096
553,4.6,R,52.0,89.99873611,219.0,0.045616501
520,5.0,N,52.0,124.0994894,371.0,0.225171319
501,4.7,S,69.0,29.82441452,348.0,0.648546587
8878,4.6,N,53.0,55.0,337.0,0.094971711
55,4.8,S,76.0,98.21424248,366.0,0.499393843
105,5.1,N,49.0,142.2249412,366.0,0.124835649
565,4.7,S,70.0,78.88970351,1862.0,0.042101145
365,4.9,N,41.0,148.2607003,1080.0,0.021957419
293,5.0,R,49.0,161.8863544,412.0,0.031151906
692,4.5,N,55.0,94.03595758,131.0,0.082369072
406,4.6,N,32.0,72.31044404,894.0,0.04357072
612,4.7,S,69.0,169.2064163,249.0,0.056672548
626,4.5,S,70.0,82.17690761,827.0,0.036911966
644,4.8,S,82.0,88.2304203,561.0,0.016997532
354,5.0,R,38.0,114.6948783,372.0,0.076504173
216,4.7,S,84.0,115.0820778,282.0,0.020723575
380,4.9,N,36.0,169.902189,630.0,0.034506423
627,5.0,S,67.0,92.87556148,745.0,0.15084028
257,4.7,N,45.0,54.17642556,361.0,0.066806548
132,4.8,R,42.0,59.67812805,311.0,0.100563872
192,4.9,S,82.0,167.2868373,662.0,0.062498149
225,4.8,N,38.0,77.40499125,278.0,0.026660913
612,4.7,S,69.0,136.692121,390.0,0.022347405
223,4.5,S,54.0,65.82215602,401.0,0.01667407
213,5.1,N,27.0,154.7280497,449.0,0.030555325
520,5.0,N,52.0,43.24770585,356.0,1.062377664
388,4.6,N,55.0,170.1786769,460.0,0.009120827
644,4.8,S,82.0,96.89956347,271.0,0.034920504
61,4.7,S,48.0,46.5184723,249.0,0.060656308
304,4.5,N,45.0,145.1362007,836.0,0.016044808
522,4.7,N,36.0,62.84124457,206.0,0.084362346
636,5.1,S,85.0,142.4867568,955.0,0.022866524
83,4.5,S,58.0,81.01570512,701.0,0.216671367
9074,4.8,N,56.0,76.0,637.0,0.042371864
8725,4.6,S,77.0,75.0,459.0,0.108519057
9123,5.2,N,34.0,168.0,366.0,0.022613794
696,5.3,N,47.0,74.06356198,836.0,0.227280717
536,4.7,S,89.0,71.71117347,630.0,0.134051681
457,5.0,S,77.0,188.8732977,907.0,0.033399811
23,5.4,S,23.0,20.63173447,356.0,2.395854738
311,5.2,N,42.0,77.8411963,193.0,0.571268472
28,5.4,N,15.0,41.57728278,611.0,0.267691102
8729,4.7,S,77.0,124.0,367.0,0.034783673
9000,5.3,R,28.0,121.0,485.0,0.089899851
536,4.7,S,89.0,89.21295316,986.0,0.048157469
617,4.9,N,53.0,101.0913421,328.0,0.164878783
8725,4.6,S,77.0,123.0,312.0,0.153687439
329,4.5,N,45.0,121.2340164,671.0,0.060657022
626,4.5,S,70.0,125.3980318,1141.0,0.039227211
536,4.7,S,89.0,128.5057421,558.0,0.075301656
309,5.4,N,44.0,21.25950971,366.0,3.922737183
8448,4.8,N,58.0,80.0,532.0,0.084716768
145,5.0,N,41.0,97.91414378,560.0,0.203998789
234,5.1,N,45.0,139.7566684,369.0,0.112582871
255,4.8,S,81.0,159.5884539,558.0,0.042720952
492,4.7,N,36.0,176.4315903,948.0,0.00315078
9140,4.9,N,39.0,100.0,460.0,0.097574293
418,5.0,N,34.0,126.4885111,328.0,0.059437496
260,4.5,N,42.0,120.9384328,396.0,0.023118461
8441,4.8,N,52.0,116.0,875.0,0.07670079
358,5.2,N,43.0,40.62413676,629.0,0.662214509
351,5.0,N,29.0,75.41019629,314.0,0.20451332
319,4.6,N,50.0,144.7066049,460.0,0.026022239
671,4.7,S,88.0,61.34228353,450.0,0.087603586
626,4.5,S,70.0,99.70818051,223.0,0.073069855
80,5.4,S,81.0,11.61886025,907.0,2.083905918
400,4.6,N,42.0,77.63403358,986.0,0.009734564
540,4.8,N,46.0,160.8111125,234.0,0.248251532
172,4.6,S,72.0,40.21780984,338.0,0.347813873
223,4.5,S,54.0,40.48431047,1000.0,0.024371438
439,5.3,N,34.0,93.8477353,732.0,0.114009283
78,4.9,N,44.0,30.3535695,304.0,0.895163087
293,5.0,R,49.0,179.7408254,344.0,0.072572279
643,4.7,S,80.0,103.1597121,539.0,0.114448562
311,5.2,N,42.0,103.3877507,324.0,0.164833834
9002,5.3,N,32.0,106.0,501.0,0.1452217
9000,5.3,R,28.0,140.0,494.0,0.025338618
365,4.9,N,41.0,134.7327148,894.0,0.022624897
8439,5.0,N,45.0,101.0,313.0,0.129500082
162,4.8,R,37.0,166.0006845,188.0,0.059107243
329,4.5,N,45.0,48.7960861,374.0,0.044909182
601,5.0,N,30.0,176.625158,301.0,0.139397585
153,4.9,S,66.0,194.1308426,500.0,0.079756849
562,4.8,S,89.0,182.5608894,186.0,0.103810186
9152,4.6,N,55.0,40.0,545.0,0.072809381
628,5.0,S,46.0,196.6787426,305.0,0.092587168
646,4.7,S,77.0,41.32156187,907.0,0.019981672
352,5.0,N,51.0,43.59261718,875.0,0.36263027
520,5.0,N,52.0,64.03672738,359.0,0.165063534
610,4.5,S,85.0,190.5826881,315.0,0.05107498
110,4.9,S,69.0,161.2831441,181.0,0.060371277
192,4.9,S,82.0,95.89472784,304.0,0.187467277
225,4.8,N,38.0,93.58816666,301.0,0.085272527
78,4.9,N,44.0,86.84247249,267.0,0.44243388
695,4.7,N,41.0,37.47758426,369.0,0.291709919
416,5.3,N,38.0,53.28517639,630.0,0.640043119
604,4.7,S,82.0,60.56885716,340.0,0.029980102
724,4.5,N,40.0,59.21076271,745.0,0.101724736
469,4.7,S,63.0,170.070058,295.0,0.015908014
9122,4.9,S,78.0,128.0,439.0,0.100418815
504,4.9,S,60.0,146.0681019,468.0,0.092258958
521,4.6,N,79.0,75.39650783,345.0,0.025997654
9221,4.5,S,83.0,90.0,428.0,0.070519859
542,4.7,N,27.0,83.08185459,328.0,0.166118443
627,5.0,S,67.0,133.9398039,390.0,0.036869025
8680,4.8,S,70.0,52.0,229.0,0.416335552
103,4.8,N,42.0,132.021929,232.0,0.170554753
326,5.3,N,45.0,140.868707,171.0,0.086429357
628,5.0,S,46.0,143.8675773,731.0,0.083005897
623,5.2,S,67.0,108.8819526,415.0,0.347290263
368,4.9,N,55.0,79.19333517,836.0,0.028686584
391,4.7,N,57.0,164.1127613,745.0,0.010389188
236,4.6,N,55.0,87.90603449,171.0,0.031710281
508,4.8,N,50.0,162.7266071,314.0,0.014245594
8627,4.8,N,44.0,94.0,432.0,0.030911421
356,5.0,N,39.0,185.4446852,580.0,0.056175626
659,5.2,N,33.0,137.8561409,304.0,0.701884554
457,5.0,S,77.0,146.773772,574.0,0.130745558
285,4.8,S,82.0,132.2231787,390.0,0.042994225
358,5.2,N,43.0,76.37290326,328.0,0.346463059
9161,4.8,R,72.0,65.0,501.0,0.130375223
658,5.3,N,48.0,59.56588497,293.0,0.234450598
8464,4.5,S,87.0,143.0,338.0,0.038775691
354,5.0,R,38.0,122.2866467,316.0,0.05424647
725,4.6,S,81.0,70.27429832,356.0,0.031553344
236,4.6,N,55.0,165.6694437,214.0,0.017816216
231,4.5,N,37.0,94.26032505,459.0,0.061073626
9221,4.5,S,83.0,92.0,445.0,0.038261878
213,5.1,N,27.0,159.7381605,560.0,0.01349539
377,4.6,S,64.0,176.6717393,629.0,0.023850212
205,4.6,S,56.0,64.7148839,629.0,0.023756171
592,5.1,S,80.0,177.9220767,463.0,0.028823983
636,5.1,S,85.0,65.52100079,481.0,0.089817381
647,4.6,N,35.0,51.90588175,696.0,0.057271929
103,4.8,N,42.0,140.3651686,370.0,0.184254069
8618,5.1,N,46.0,59.0,732.0,0.037153407
8861,4.8,S,79.0,114.0,372.0,0.061862589
327,4.6,N,43.0,135.8243531,315.0,0.092900151
509,4.5,N,52.0,109.9423539,462.0,0.009286672
